#MJD mag magerr flux fluxerr
59079.2177650125 -0.3068646499 0.0315938483 1.3266179215 0.038604555
59079.2177766002 -0.3606112958 0.0314775633 1.3939414048 0.0404143675
59079.2177881879 -0.3577237386 0.0319325177 1.3902390895 0.040889596
59079.2177997756 -0.3228274867 0.0314339758 1.3462663623 0.0389780826
59079.2178113632 -0.3384579445 0.0318791588 1.3657876389 0.0401033075
59079.2178229509 -0.3349501988 0.0316776111 1.3613822363 0.0397212278
59079.2178345386 -0.3513611384 0.0320838234 1.3821158751 0.0408432916
59079.2178461263 -0.3423661003 0.0316575238 1.3707127109 0.0399681037
59079.217857714 -0.3688644081 0.0314717904 1.4045776814 0.0407152753
59079.2178693017 -0.3336925919 0.0313783176 1.3598062618 0.0393003893
59079.2178808894 -0.3743162997 0.0320118114 1.4116483339 0.0416223821
59079.217892477 -0.3706865367 0.0315370106 1.4069368824 0.0408681803
59079.2179040647 -0.3434758607 0.0316627053 1.3721144699 0.0400155256
59079.2179156524 -0.3836418535 0.0318938142 1.4238254171 0.0418266771
59079.2179272401 -0.2959224282 0.0309870769 1.3133152017 0.0374834661
59079.2179388278 -0.33258282 0.0310409484 1.3584170628 0.0388381265
59079.2179504155 -0.3719053519 0.0316608942 1.4085171547 0.0410748021
59079.2179620031 -0.32923777 0.0312703104 1.3542383494 0.0390047468
59079.2179735908 -0.3136136791 0.0311467279 1.3348899753 0.0382955281
59079.2179851785 -0.3670776351 0.0312301601 1.4022680987 0.0403362414
59079.2180065856 -0.3674069615 0.0315503318 1.4026935003 0.0407621307
59079.2180181733 -0.3519748319 0.0318262261 1.382897313 0.0405382726
59079.218029761 -0.3644426815 0.0316555854 1.3988690857 0.0407866076
59079.2180413487 -0.353485553 0.0313256747 1.3848228509 0.0399562588
59079.2180529364 -0.3650561924 0.031457924 1.3996597602 0.0405548405
59079.2180645241 -0.3468750961 0.0316230426 1.3764170334 0.0400907199
59079.2180761118 -0.3225807516 0.0316889662 1.3459604561 0.0392853416
59079.2180876994 -0.3411260855 0.0313896646 1.3691481193 0.0395846921
59079.2180992871 -0.3549814639 0.0315313245 1.3867321538 0.0402740181
59079.2181108748 -0.323268438 0.0311818187 1.346813234 0.0386811146
59079.2181224625 -0.3492250814 0.031206956 1.3793993994 0.0396489421
59079.2181340502 -0.367468377 0.0317011041 1.402772847 0.040959241
59079.2181456379 -0.3108219224 0.0311590594 1.3314619779 0.038212308
59079.2181572256 -0.3115555899 0.0310804703 1.3323619944 0.0381416942
59079.2181688132 -0.3426586303 0.0310258792 1.3710820719 0.0391811981
59079.2181804009 -0.3696187305 0.0315236619 1.4055538601 0.0408107255
59079.2181919886 -0.3711898394 0.0315877234 1.4075892317 0.0409528777
59079.2182035763 -0.3368923921 0.031552826 1.3638196919 0.0396355949
59079.218215164 -0.3431543473 0.0314545983 1.3717082129 0.0397407487
59079.2182267517 -0.3363772077 0.0314166904 1.3631727097 0.0394458644
59079.2182383393 -0.3498889296 0.0311852353 1.3802430591 0.0396455785
59079.218249927 -0.3111483067 0.0314358805 1.3318622903 0.038563382
59079.2182615147 -0.3445640008 0.0313637731 1.3734903116 0.0396774786
59079.2182731024 -0.338971883 0.0313173253 1.3664342941 0.0394151858
59079.2182846901 -0.3762316749 0.0319049852 1.414140857 0.0415567312
59079.2182962778 -0.3489378341 0.0311187412 1.3790345076 0.0395264051
59079.2183078655 -0.3401241493 0.0307936796 1.3678852284 0.0387972916
59079.2183194531 -0.3656987414 0.0315896979 1.4004883373 0.0407488288
59079.2183310408 -0.3232510679 0.0316427743 1.3467916872 0.039252303
59079.2183426285 -0.3465960847 0.0312408226 1.3760633685 0.0395959764
59079.2183542162 -0.3152620038 0.0310442898 1.3369180953 0.0382275701
59079.2183658039 -0.3352985894 0.0312047442 1.3618191462 0.0391408475
59079.2183773916 -0.3770011114 0.0316627906 1.4151433815 0.0412705062
59079.2183889793 -0.347372852 0.03146906 1.3770481966 0.0399137996
59079.2184005669 -0.3160350568 0.0314103922 1.3378703307 0.0387059334
59079.2184121546 -0.3687759572 0.0314262343 1.4044632603 0.0406530271
59079.2184237423 -0.3287368526 0.0309194931 1.3536136994 0.0385493685
59079.21843533 -0.3691653488 0.0314146716 1.4049670515 0.0406526468
59079.2184469177 -0.3458029163 0.0312390891 1.375058473 0.0395648652
59079.2184585054 -0.3280494759 0.0317684813 1.3527570014 0.0395827903
59079.2184700931 -0.3461241293 0.031426622 1.3754653416 0.0398141562
59079.2184816807 -0.3162450726 0.0313540594 1.3381291423 0.0386439906
59079.2184932684 -0.3230384558 0.0311348497 1.3465279804 0.0386146691
59079.2185048561 -0.3342514828 0.0315874135 1.3605064127 0.0395826459
59079.2185164438 -0.3378792655 0.031657453 1.3650598911 0.0398031863
59079.2185280315 -0.335576418 0.0318391422 1.3621676662 0.0399468086
59079.2185396192 -0.2924175712 0.0314060059 1.309082534 0.0378677847
59079.2185512068 -0.341565618 0.0315904979 1.3697024961 0.0398540884
59079.2185627945 -0.3627314902 0.0313146276 1.396666113 0.0402837609
59079.2185743822 -0.3115645567 0.0311542374 1.3323729981 0.0382325363
59079.2185859699 -0.3167257852 0.0314473703 1.3387217337 0.0387761611
59079.2185975576 -0.3356306001 0.0318514088 1.3622356449 0.0399641931
59079.2186091453 -0.3310864174 0.0316537993 1.3565461306 0.0395503721
59079.218620733 -0.3336463535 0.03182298 1.3597483529 0.0398556182
59079.2186323206 -0.3284598945 0.0320174522 1.353268453 0.0399080851
59079.2186439083 -0.360730626 0.0318035839 1.3940946174 0.0408374367
59079.218655496 -0.3095589007 0.0315849044 1.3299140074 0.0386895154
59079.2186670837 -0.3592250674 0.0323510083 1.3921628069 0.041482795
59079.2186786714 -0.3088645178 0.0316707864 1.3290637324 0.0387699121
59079.2186902591 -0.3365461579 0.0315760882 1.363384848 0.0396521693
59079.2187018468 -0.3515445748 0.0318752461 1.382349405 0.0405846251
59079.2187134344 -0.3504302983 0.0319595201 1.3809314461 0.0406501854
59079.2187250221 -0.3320220045 0.0313933085 1.3577155806 0.0392587124
59079.2187366098 -0.3024628902 0.0310578552 1.3212504739 0.0377960817
59079.2187481975 -0.3213198953 0.0314368994 1.3443983108 0.0389276176
59079.2187597852 -0.3378946404 0.031875282 1.3650792217 0.0400776321
59079.2187713729 -0.3221304583 0.0316385362 1.3454023544 0.039206559
59079.2187829606 -0.3815101697 0.0319864933 1.4210326873 0.0418659414
59079.2187945482 -0.3384385194 0.0316797249 1.3657632036 0.0398517109
59079.2188061359 -0.3654725449 0.0318001468 1.4001965974 0.0410117503
59079.2188177236 -0.3340441536 0.031196797 1.3602466388 0.0390856942
59079.2188293113 -0.3435819604 0.0312536273 1.3722485613 0.0395023902
59079.218840899 -0.3647273337 0.0316031749 1.3992358814 0.0407297562
59079.2188524867 -0.3274862333 0.0312898623 1.3520554195 0.0389662226
59079.2188640743 -0.3713017011 0.0314149397 1.4077342609 0.0407330633
59079.218875662 -0.3542440849 0.031611138 1.3857906728 0.0403485495
59079.2188872497 -0.3488858635 0.0316255034 1.3789684992 0.0401681615
59079.2188988374 -0.3162922644 0.0312744773 1.3381873057 0.0385475808
59079.2189104251 -0.3626490954 0.0317338339 1.3965601262 0.0408199383
59079.2189220128 -0.3487317555 0.0312885864 1.3787727841 0.0397345965
59079.2189336005 -0.3423308511 0.0316711775 1.3706682106 0.0399840437
59079.2189451881 -0.344221796 0.0312820074 1.3730574801 0.0395615679
59079.2189567758 -0.3420219359 0.0316014558 1.3702782816 0.0398846722
59079.2189683635 -0.3437886617 0.0314246544 1.3725098335 0.0397261188
59079.2189799512 -0.3811372711 0.0316307364 1.4205447141 0.0413860877
59079.2189915389 -0.3658024092 0.0312899071 1.4006220645 0.0403659706
59079.2190031266 -0.3450621379 0.0313181324 1.3741206152 0.0396379215
59079.2190147143 -0.3194491167 0.0314932908 1.3420838388 0.0389303091
59079.2190263019 -0.2989647193 0.0310268908 1.3170003419 0.03763694
59079.2190378896 -0.3380602686 0.031473928 1.3652874792 0.0395790364
59079.2190494773 -0.3144745769 0.0312771845 1.3359488509 0.0384864315
59079.219061065 -0.3486577599 0.031205666 1.3786788206 0.0396265918
59079.2190726527 -0.3572229059 0.0315175773 1.3895979424 0.0403396523
59079.2190842404 -0.3180227017 0.0316556892 1.340321798 0.0390796816
59079.219095828 -0.3349630123 0.0313867548 1.361398303 0.0393569814
59079.2191074157 -0.3364213799 0.0313519166 1.3632281703 0.0393661379
59079.2191190034 -0.3625237539 0.0313615871 1.3963989114 0.0403364522
59079.2191305911 -0.3309140529 0.0313848309 1.3563307912 0.03920808
59079.2191421788 -0.3219695518 0.0314566064 1.34520298 0.0389753344
59079.2191537665 -0.3480657319 0.0311541133 1.3779272624 0.0395395616
59079.219175 -0.3506957682 0.0316444843 1.3812691344 0.0402593253
59079.2191865877 -0.3458474702 0.0313505047 1.3751149007 0.0397076044
59079.2191981754 -0.3110930578 0.0314598595 1.3317945187 0.038590834
59079.2192097631 -0.3412572322 0.0316896186 1.3693135095 0.0399677838
59079.2192213507 -0.3505554702 0.0313770852 1.3810906595 0.0399139719
59079.2192329384 -0.3279137847 0.0315927599 1.3525879495 0.0393589263
59079.2192445261 -0.3258224974 0.0317200839 1.349985174 0.0394415059
59079.2192561138 -0.3016850119 0.0313982916 1.3203041998 0.0381830121
59079.2192677015 -0.3502343192 0.0317164604 1.3806822057 0.0403337501
59079.2192792892 -0.3612201732 0.0315630454 1.3947233419 0.040546851
59079.2192908768 -0.3383850422 0.0313008572 1.3656959355 0.0393731726
59079.2193024645 -0.3086759278 0.0312904276 1.328832897 0.0382976417
59079.2193140522 -0.3374687439 0.0318180968 1.3645438536 0.0399900419
59079.2193256399 -0.3564005123 0.0312893822 1.3885457865 0.0400172605
59079.2193372276 -0.3692776198 0.0316699057 1.4051123401 0.0409871745
59079.2193488153 -0.3319038815 0.0312482494 1.3575678755 0.0390730585
59079.219360403 -0.3376616439 0.0316317843 1.3647863102 0.039762942
59079.2193719906 -0.3714288021 0.0314157691 1.4078990661 0.0407389076
59079.2193835783 -0.3212935623 0.0315468485 1.3443657047 0.0390628177
59079.219395166 -0.3356975125 0.0314479052 1.3623196002 0.039460346
59079.2194067537 -0.3608271092 0.0314443086 1.3942185081 0.040379697
59079.2194183414 -0.3133651302 0.031388468 1.3345844246 0.0385839186
59079.2194299291 -0.3657187414 0.0316505213 1.4005141355 0.0408280395
59079.2194415168 -0.3312949625 0.031529807 1.3568067172 0.0394030154
59079.2194531044 -0.3480531738 0.0315232926 1.3779113247 0.0400076465
59079.2194646921 -0.3377203625 0.0313366095 1.3648601223 0.039394021
59079.2194762798 -0.35539763 0.0313082278 1.3872637945 0.0400043942
59079.2194878675 -0.3431978628 0.0311556788 1.3717631911 0.0393646619
59079.2194994552 -0.3609924174 0.0312285882 1.3944308004 0.0401087825
59079.2195110429 -0.3483254331 0.0316747114 1.3782568932 0.0402099008
59079.2195226306 -0.3368437876 0.0313880143 1.36375864 0.039426799
59079.2195342182 -0.3111177948 0.0310267495 1.3318248622 0.0380604185
59079.2195458059 -0.3584445366 0.0313548122 1.3911623471 0.0401765074
59079.2195573936 -0.3326242081 0.0310255251 1.3584688464 0.0388203088
59079.2195689813 -0.3304075909 0.0310959641 1.3556982529 0.0388290911
59079.219580569 -0.3331673594 0.0315260098 1.3591486052 0.0394662727
59079.2195921567 -0.3517915601 0.0315142059 1.3826639001 0.0401340654
59079.2196037444 -0.3414831548 0.0315357524 1.3695984692 0.0397820008
59079.219615332 -0.3144549461 0.0310525398 1.3359246963 0.0382093163
59079.2196269197 -0.3310601792 0.0317168398 1.3565133484 0.0396281814
59079.2196385074 -0.3473175898 0.0311462882 1.3769781089 0.0395024012
59079.2196500951 -0.3598655265 0.0311018562 1.3929842646 0.0399045743
59079.2196616828 -0.3302880388 0.0311949877 1.3555489831 0.0389484515
59079.2196732705 -0.3432609648 0.0313409032 1.371842919 0.0396009912
59079.2196848581 -0.3805398265 0.0317868972 1.4197632505 0.0415675311
59079.2196964458 -0.3099394567 0.0310239946 1.3303802306 0.0380157586
59079.2197080335 -0.362153979 0.0315931023 1.3959234134 0.0406203842
59079.2197196212 -0.3676539676 0.0312119648 1.4030126509 0.0403341452
59079.2197312089 -0.3946187204 0.0317735288 1.438293402 0.042092343
59079.2197427966 -0.3502503768 0.0313067179 1.3807026256 0.0398132703
59079.2197543843 -0.3641440639 0.0316660142 1.3984843979 0.0407888245
59079.2197659719 -0.3091273249 0.0311790488 1.329385477 0.0381771895
59079.2197775596 -0.373081453 0.031709723 1.4100437282 0.0411827355
59079.2197891473 -0.3526374854 0.0313674864 1.3837415894 0.0399783508
59079.219800735 -0.3629302341 0.031509732 1.396921796 0.0405421677
59079.2198123227 -0.3533162448 0.0312198874 1.3846069204 0.0398151166
59079.2198239104 -0.320858025 0.0308432162 1.3438265278 0.0381762293
59079.2198354981 -0.3491051759 0.0312810548 1.3792470711 0.0397386969
59079.2198470857 -0.3698392141 0.0309853263 1.405839319 0.0401219398
59079.2198586734 -0.3155539018 0.0307076325 1.3372775713 0.0378231816
59079.2198702611 -0.3330139596 0.0316233635 1.3589565894 0.0395825534
59079.2198818488 -0.3535624688 0.0310874292 1.3849209581 0.0396551831
59079.2198934365 -0.3660246267 0.0313643496 1.4009087591 0.0404702884
59079.2199050242 -0.3630092878 0.0313981415 1.3970235112 0.0404015307
59079.2199166119 -0.3507195838 0.0312160536 1.381299433 0.0397151305
59079.2199281995 -0.3669384415 0.0313107705 1.4020883366 0.0404351719
59079.2199397872 -0.3512865254 0.0309091905 1.3820208979 0.0393452585
59079.2199513749 -0.3606298633 0.0310939172 1.3939652433 0.0399224831
59079.2199629626 -0.3504867174 0.0312429506 1.3810032065 0.0397408262
59079.2199745503 -0.3319891623 0.0310323224 1.3576745119 0.0388061096
59079.219986138 -0.3454914997 0.0314571136 1.3746641281 0.0398295714
59079.2199977256 -0.3636377957 0.0313886455 1.3978324503 0.040412699
59079.2200093133 -0.3548689846 0.0314929183 1.3865884997 0.0402207961
59079.220020901 -0.334976727 0.0313429619 1.3614155 0.0393025644
59079.2200324887 -0.3728208731 0.0313188122 1.4097053542 0.0406652826
59079.2200440764 -0.340309596 0.0316909744 1.3681188869 0.0399346234
59079.2200556641 -0.3208279508 0.0308935188 1.3437893052 0.0382374322
59079.2200672518 -0.3305082623 0.0314826852 1.3558239615 0.0393156295
59079.2200788394 -0.3589047446 0.0316430972 1.3917521402 0.0405630914
59079.2200904271 -0.3676597451 0.0314447406 1.4030201167 0.0406351696
59079.2201020148 -0.3422624887 0.0313223413 1.3705819104 0.0395411572
59079.2201136025 -0.3482914935 0.0314028963 1.3782138102 0.0398635953
59079.2201251902 -0.3399165383 0.0308885326 1.3676236909 0.0389093571
59079.2201367779 -0.3463907384 0.0314703754 1.3758031371 0.0398793785
59079.2201483656 -0.3530813635 0.0307624419 1.3843074156 0.0392232444
59079.2201599532 -0.3622823042 0.0310252825 1.39608841 0.039895033
59079.2201715409 -0.3478308744 0.0318698244 1.3776292327 0.0404391652
59079.2201831286 -0.3494690082 0.0315198617 1.3797093368 0.0400554918
59079.2201947163 -0.3293782547 0.0313887974 1.3544135872 0.0391576067
59079.220206304 -0.3675732109 0.0311518626 1.4029082992 0.0402534831
59079.2202178917 -0.3745326524 0.0311436521 1.4119296585 0.0405016543
59079.2202294794 -0.3517926323 0.0312862128 1.3826652656 0.0398437503
59079.220241067 -0.3240175994 0.0313223928 1.3477428601 0.0388823167
59079.2202526547 -0.3615395215 0.0310672373 1.3951336332 0.0399216613
59079.2202642424 -0.3377950062 0.0311251472 1.3649539589 0.0391308768
59079.2202758301 -0.3571280787 0.0311692755 1.3894765815 0.0398903734
59079.2202874178 -0.3804130921 0.0315434209 1.4195975359 0.0412443241
59079.2202990055 -0.3349721023 0.0310179122 1.361409701 0.038894802
59079.2203105931 -0.3666914151 0.0313781046 1.4017693701 0.0405129095
59079.2203221808 -0.3366688184 0.0314061726 1.3635388844 0.0394432509
59079.2203437037 -0.3308248276 0.0313270574 1.3562193331 0.0391326895
59079.2203552914 -0.3226085417 0.031229698 1.3459949073 0.0387169702
59079.2203668791 -0.3574072169 0.0317042447 1.3898338559 0.0405854588
59079.2203784668 -0.3742354945 0.0316188642 1.4115432767 0.0411084048
59079.2203900544 -0.3384297533 0.0313525952 1.3657521766 0.0394398776
59079.2204016421 -0.3359638504 0.0313518137 1.3626538267 0.0393494233
59079.2204132298 -0.3888206631 0.0313820689 1.4306330879 0.0413523314
59079.2204248175 -0.3302670789 0.0316102361 1.3555228147 0.0394661474
59079.2204364052 -0.357398501 0.0314533464 1.3898226989 0.0402639539
59079.2204479929 -0.366613939 0.0312821212 1.4016693461 0.0403861014
59079.2204595806 -0.3656397197 0.0314090381 1.4004122074 0.040513586
59079.2204711682 -0.328271381 0.0316198384 1.353033509 0.0394056378
59079.2204827559 -0.3629686321 0.0316411282 1.3969712001 0.0407126691
59079.2204943436 -0.3640023968 0.030905738 1.3983019352 0.0398043228
59079.2205059313 -0.3632107691 0.0314179428 1.3972827824 0.0404345128
59079.220517519 -0.354688828 0.0312855901 1.3863584417 0.03994938
59079.2205291067 -0.3745473393 0.0316315358 1.411948758 0.0411366931
59079.2205406944 -0.3454488347 0.0312950078 1.3746101104 0.0396227633
59079.220552282 -0.340610101 0.0308204891 1.3684976009 0.038848453
59079.2205638697 -0.3141952604 0.0309979087 1.3356052089 0.0381329725
59079.2205754574 -0.3315560355 0.0311389088 1.3571330103 0.0389238658
59079.2205870451 -0.3509548704 0.0313018201 1.3815988026 0.0398328794
59079.2205986328 -0.3273050531 0.0309863462 1.3518298166 0.0385818059
59079.2206102205 -0.337958219 0.0311726428 1.3651591604 0.0391964805
59079.2206218081 -0.3424837366 0.0311577893 1.3708612317 0.0393414437
59079.2206333958 -0.3590396805 0.0309972135 1.3919251187 0.0397400756
59079.2206449835 -0.3309873269 0.0314974274 1.3564223302 0.039351399
59079.2206565712 -0.3527016755 0.0311285769 1.3838234003 0.0396762025
59079.2206681589 -0.3561555794 0.031030028 1.3882325776 0.0396766102
59079.2206797466 -0.2978606349 0.031108135 1.3156617659 0.037697139
59079.2206913343 -0.3196194657 0.0311102913 1.3422944246 0.0384629
59079.2207029219 -0.3500709868 0.0311570632 1.3804745188 0.0396164059
59079.2207145096 -0.3364849694 0.0317919704 1.3633080143 0.0399210169
59079.2207260973 -0.3886997697 0.0317796974 1.4304738001 0.0418716262
59079.220737685 -0.3581447827 0.0315958421 1.3907783231 0.0404741754
59079.2207492727 -0.3358986089 0.0316464899 1.3625719477 0.0397168826
59079.2207608604 -0.3763835217 0.0317369861 1.414338647 0.0413436916
59079.2207724481 -0.3760553996 0.0312852388 1.4139112819 0.0407428867
59079.2207840357 -0.3249596711 0.0317354518 1.3489127772 0.0394292681
59079.2207956234 -0.3447308459 0.0314878546 1.3737013922 0.0398405726
59079.2208072111 -0.3563661468 0.0314636068 1.3885018372 0.0402388098
59079.2208187988 -0.3452602492 0.0315408415 1.3743713701 0.0399270789
59079.2208303865 -0.3527390304 0.03129873 1.3838710117 0.0398944508
59079.2208419742 -0.3454131995 0.0316209659 1.3745649948 0.0400341465
59079.2208535618 -0.3605678122 0.031412003 1.3938855788 0.0403285787
59079.2208651495 -0.3508075721 0.0317131032 1.3814113783 0.0403507798
59079.2208767372 -0.3473337234 0.03115361 1.3769985703 0.0395122745
59079.2208883249 -0.3871486446 0.0314278816 1.4284316286 0.0413489731
