#MJD mag magerr flux fluxerr
59079.2564562768 2.6445301934 0.0156017498 0.087536247 0.0012579153
59079.2564678581 2.645437548 0.0155990986 0.0874631231 0.0012566509
59079.2564794394 2.6584390474 0.0158426945 0.0864220136 0.0012610828
59079.2564910206 2.6731307587 0.0160295331 0.0852604649 0.0012588058
59079.2565026019 2.6542177542 0.0157303788 0.0867586725 0.0012570202
59079.2565141832 2.6581246594 0.0157322322 0.0864470418 0.0012526526
59079.2565257645 2.6478376517 0.0156047904 0.0872699926 0.0012543336
59079.2565373458 2.6600413023 0.0158325819 0.086294572 0.0012584193
59079.2565610532 2.6548893765 0.0156531403 0.0867050213 0.0012500745
59079.2565726345 2.6473459261 0.0156921794 0.0873095258 0.0012619294
59079.2565842158 2.6692200118 0.0157961286 0.085568121 0.0012449526
59079.2565957971 2.6597139768 0.0156750042 0.0863205918 0.0012462703
59079.2566073784 2.639396695 0.0156654672 0.0879511094 0.0012690386
59079.2566189597 2.6427421132 0.015627458 0.0876805277 0.0012620648
59079.2566305409 2.6712869007 0.015746386 0.085405382 0.0012386719
59079.2566421222 2.6423126945 0.0155468307 0.087715213 0.0012560501
59079.2566537035 2.6668475801 0.0158120505 0.0857552995 0.0012489335
59079.2566652848 2.6551201736 0.0156369622 0.0866865922 0.0012485171
59079.2566768661 2.642374398 0.015489568 0.0877102282 0.0012513526
59079.2566884474 2.6639335628 0.0156919654 0.0859857681 0.0012427795
59079.2567000287 2.6746456109 0.0159993088 0.0851415899 0.0012546805
59079.2567116099 2.6600633747 0.0156145769 0.0862928177 0.0012410664
59079.2567231912 2.653924595 0.0157376506 0.0867821014 0.0012579409
59079.2567347725 2.6540544604 0.0158707684 0.0867717219 0.0012684295
59079.2567463538 2.6481923139 0.0155774068 0.08724149 0.0012517235
59079.2567579351 2.6516695962 0.0156258048 0.0869625291 0.0012515976
59079.2567695164 2.6613870262 0.0157629102 0.0861876798 0.0012513297
59079.2567810976 2.6593843435 0.0158148783 0.086346803 0.001257773
59079.2567926789 2.6637320025 0.0157396527 0.0860017323 0.0012467877
59079.2568042602 2.6623098312 0.0158564755 0.086114457 0.0012576879
59079.2568158415 2.6750620838 0.0159438868 0.085108937 0.0012498547
59079.2568274228 2.6580077653 0.0157574316 0.0864563495 0.0012547942
59079.2568390041 2.6940680206 0.0160181049 0.0836320595 0.0012338833
59079.2568505854 2.6677482425 0.0158198906 0.0856841915 0.0012485167
59079.2568621666 2.6679789767 0.0157371168 0.0856659843 0.0012417202
59079.2568737479 2.6752289565 0.0158218664 0.0850958572 0.0012400988
59079.2568853292 2.6522796284 0.0156524799 0.086913682 0.00125303
59079.2568969105 2.6653664853 0.0157347046 0.0858723614 0.0012445208
59079.2569084918 2.6552042606 0.015631231 0.0866798789 0.0012479628
59079.2569200731 2.6838506451 0.0159766914 0.084422798 0.0012423294
59079.2569316543 2.6679017646 0.0158880419 0.0856720767 0.0012537179
59079.2569432356 2.651626616 0.0156167794 0.0869659717 0.0012509242
59079.2569548169 2.6580044313 0.0156733806 0.0864566149 0.0012481048
59079.2569663982 2.6568940241 0.0157460425 0.0865450813 0.0012551741
59079.2569779795 2.6706679673 0.0158230133 0.085454082 0.0012454095
59079.2569895608 2.6568305036 0.0156351933 0.0865501448 0.0012464108
59079.2570011421 2.6526704313 0.0157633302 0.0868824037 0.0012614498
59079.2570127233 2.6718158003 0.0159500101 0.0853637883 0.0012540787
59079.2570243046 2.6426111778 0.0156159375 0.0876911022 0.0012612865
59079.2570358859 2.6512529812 0.0157245027 0.0869959044 0.0012599865
59079.2570474672 2.6794377831 0.0158742947 0.084766624 0.0012393943
59079.2570590485 2.6582919204 0.0156867477 0.0864337254 0.0012488386
59079.2570706298 2.6663729611 0.0158278496 0.0857927948 0.0012507281
59079.257082211 2.6561529842 0.0157026039 0.0866041705 0.0012525661
59079.2570937923 2.6789871485 0.0159651008 0.0848018137 0.0012470015
59079.2571053736 2.6654413592 0.0157161276 0.0858664398 0.0012429658
59079.2571169549 2.6852532248 0.0159417453 0.0843138091 0.0012380117
59079.2571285362 2.6662968239 0.0156967455 0.0857988112 0.0012404551
59079.2571401175 2.6557981748 0.0156031248 0.0866324766 0.0012450376
59079.2571516988 2.6462904403 0.0156112783 0.087394444 0.0012566446
59079.25716328 2.6772956036 0.0159495021 0.0849340353 0.0012477255
59079.2571748613 2.6700082078 0.0157666776 0.0855060249 0.0012417297
59079.2571864426 2.6652272702 0.0158565777 0.0858833728 0.0012543211
59079.2571980239 2.6562969237 0.015702461 0.0865926899 0.0012523886
59079.2572096052 2.686152222 0.0159031903 0.0842440256 0.0012339954
59079.2572211865 2.6683654058 0.0158308785 0.0856355 0.0012486738
59079.2572327677 2.6745094214 0.0158477703 0.0851522703 0.0012429526
59079.257244349 2.6557279872 0.0158014419 0.0866380772 0.0012609437
59079.2572559303 2.6654486516 0.0158636147 0.085865863 0.0012546219
59079.2572675116 2.6545623974 0.0156619039 0.0867311372 0.0012511511
59079.2572790929 2.6671272713 0.0157778105 0.0857332113 0.001245908
59079.2572906742 2.6764829684 0.0158441257 0.0849976293 0.00124041
59079.2573022554 2.6796999564 0.0159781746 0.0847461578 0.0012472036
59079.2573138367 2.678246095 0.0158047662 0.0848597137 0.0012353209
59079.257325418 2.6667703588 0.015795718 0.0857613989 0.0012477322
59079.2573369993 2.6423710562 0.0155571543 0.0877104981 0.0012568166
59079.2573485806 2.6776821126 0.0159567542 0.0849038052 0.0012478485
59079.2573601619 2.6639268666 0.0157872748 0.0859862984 0.0012503356
59079.2573717432 2.6520887221 0.0156318367 0.0869289655 0.0012515975
59079.2573833244 2.6671301748 0.015870759 0.0857329821 0.0012532445
59079.2573949057 2.6610341577 0.0157159093 0.0862156957 0.0012480041
59079.257406487 2.6831100042 0.0159321271 0.0844804072 0.0012397095
59079.2574180683 2.6675063432 0.0157367404 0.0857032838 0.0012422311
59079.2574296496 2.6751236124 0.0159091439 0.0851041141 0.0012470605
59079.2574412309 2.6625974788 0.0157972712 0.0860916454 0.0012526601
59079.2574528122 2.6643828018 0.015750099 0.0859501976 0.0012468676
59079.2574643934 2.6682167162 0.0158393142 0.0856472284 0.0012495103
59079.2574759747 2.6703150035 0.0158445874 0.0854818669 0.001247513
59079.257487556 2.6817273025 0.0159215482 0.0845880628 0.0012404651
59079.2574991373 2.664258181 0.0158647697 0.0859600635 0.0012560897
59079.2575107186 2.655672109 0.0156726449 0.0866425362 0.0012507301
59079.2575222999 2.6626138724 0.0157703378 0.0860903456 0.0012505055
59079.2575338811 2.6675006292 0.0158612941 0.0857037349 0.0012520698
59079.2575454624 2.6745409618 0.0159725762 0.0851497967 0.0012527048
59079.2575570437 2.6729040113 0.0158573146 0.0852782728 0.0012455415
59079.257568625 2.6610909418 0.0156345351 0.0862111867 0.0012414772
59079.2575802063 2.666135943 0.0158002486 0.0858115255 0.0012488196
59079.2575917876 2.6702651101 0.0158281009 0.0854857952 0.0012462723
59079.2576033689 2.6849398608 0.0159643241 0.0843381472 0.001240123
59079.2576149501 2.6710511699 0.0157587457 0.0854239269 0.0012399134
59079.2576265314 2.6883586266 0.0158669315 0.0840730009 0.0012286825
59079.2576381127 2.6856825528 0.0159318924 0.0842804758 0.0012367574
59079.257649694 2.6772084218 0.0158511826 0.0849408556 0.0012401336
59079.2576612753 2.6894080047 0.0159295941 0.0839917825 0.0012323432
59079.2576728566 2.6825910616 0.0158431402 0.0845207954 0.0012333746
59079.2576844378 2.666291025 0.0157778337 0.0857992694 0.0012468699
59079.2576960191 2.6742281328 0.015671787 0.0851743341 0.0012294686
59079.2577076004 2.6645944203 0.0157029477 0.0859334468 0.0012428925
59079.2577315741 2.6715061079 0.0158988574 0.0853881407 0.0012504134
59079.2577431554 2.6729621505 0.0158312705 0.0852737064 0.0012434292
59079.2577547366 2.6742485961 0.0158395344 0.0851727288 0.0012426051
59079.2577663179 2.6788539158 0.0158999113 0.0848122205 0.0012420621
59079.2577778992 2.6678678582 0.0157929729 0.0856747522 0.001246255
59079.2577894805 2.677460957 0.0159362624 0.0849211012 0.0012464999
59079.2578010618 2.6630190694 0.0157301786 0.0860582226 0.0012468557
59079.2578126431 2.6523389521 0.0157045666 0.0869089332 0.001257131
59079.2578242243 2.6686821421 0.0158440991 0.0856105216 0.0012493521
59079.2578358056 2.6620124516 0.0159201308 0.0861380467 0.0012630828
59079.2578473869 2.674419382 0.0158751788 0.0851593322 0.0012452055
59079.2578589682 2.6634111206 0.0158394305 0.0860271532 0.0012550623
59079.2578705495 2.6752267627 0.0157830759 0.0850960291 0.001237061
59079.2578821308 2.6775581489 0.0159742007 0.0849134997 0.0012493555
59079.2578937121 2.6410428373 0.0156694717 0.0878178631 0.0012674399
59079.2579052933 2.663725111 0.0159385367 0.0860022781 0.0012625499
59079.2579168746 2.6843895555 0.0158969633 0.0843809048 0.0012355164
59079.2579284559 2.6717222644 0.0157586792 0.0853711426 0.001239142
59079.2579400372 2.6842966848 0.0160217759 0.0843881228 0.0012453234
59079.2579516185 2.6850340583 0.0159613476 0.0843308304 0.0012397842
59079.2579631998 2.662762841 0.015732895 0.0860785343 0.0012473653
59079.257974781 2.6379977006 0.0154338601 0.0880645093 0.0012518885
59079.2579863623 2.6637097598 0.0157067235 0.0860034941 0.0012442048
59079.2579979436 2.674464497 0.0158459788 0.0851557937 0.0012428635
59079.2580095249 2.6660810978 0.0158652418 0.0858158604 0.0012540199
59079.2580211062 2.6568531831 0.0157360683 0.0865483369 0.0012544262
59079.2580326875 2.6503085387 0.0155214282 0.0870716119 0.0012447967
59079.2580442688 2.6585293987 0.0156234616 0.0864148222 0.0012435283
59079.25805585 2.6575531539 0.0156358682 0.0864925574 0.0012456353
59079.2580674313 2.6515866207 0.0156252543 0.0869691753 0.0012516491
59079.2580790126 2.6699340508 0.0156934611 0.0855118652 0.0012360478
59079.2580905939 2.6611008993 0.0158360498 0.0862103961 0.0012574672
59079.2581021752 2.6604783717 0.0157724016 0.0862598406 0.0012531315
59079.2581137565 2.6794762557 0.0158258695 0.0847636204 0.0012355697
59079.2581253378 2.6759904159 0.0159179619 0.0850361978 0.001246756
59079.258136919 2.6676582392 0.015953669 0.0856912946 0.0012591789
59079.2581485003 2.6581313207 0.0157447873 0.0864465114 0.0012536446
59079.2581600816 2.6571248071 0.0156313051 0.0865266873 0.0012457632
59079.2581716629 2.685349899 0.0159119269 0.0843063021 0.001235586
59079.2581832442 2.6709859823 0.015759504 0.0854290559 0.0012400475
59079.2581948255 2.6423178695 0.0155473444 0.0877147949 0.0012560856
59079.2582064067 2.6602691061 0.0157243958 0.086276468 0.0012495582
59079.258217988 2.6741310152 0.0159338121 0.0851819532 0.0012501365
59079.2582295693 2.6682970625 0.015901048 0.0856408906 0.0012542875
59079.2582411506 2.65964227 0.0156812482 0.086326293 0.0012468491
59079.2582527319 2.6465582554 0.0155852756 0.0873728894 0.001254242
59079.2582643132 2.642003906 0.015609297 0.0877401631 0.0012614555
59079.2582758944 2.6601593214 0.015736001 0.0862851923 0.0012506069
59079.2582874757 2.656973086 0.0156746569 0.0865387795 0.0012493927
59079.258299057 2.6442780767 0.0157640853 0.0875565759 0.001271299
59079.2583106383 2.6495157145 0.0156440636 0.0871352164 0.0012555484
59079.2583222196 2.6432431083 0.0155654162 0.0876400783 0.0012564744
59079.2583338009 2.6571564174 0.0157472205 0.0865241682 0.0012549647
59079.2583453822 2.6547274797 0.0156225953 0.0867179511 0.0012478212
59079.2583569634 2.6495644401 0.0156890643 0.0871313061 0.0012591035
59079.2583685447 2.6535569323 0.0157364134 0.0868114933 0.001258268
59079.258380126 2.6425514862 0.0156081678 0.0876959234 0.0012607283
59079.2583917073 2.6590981057 0.015755675 0.0863695701 0.0012533949
59079.2584032886 2.6576748327 0.0156873629 0.0864828647 0.0012495976
59079.2584148699 2.6365088777 0.0155851734 0.0881853512 0.0012658966
59079.2584264511 2.6612017139 0.0157945203 0.0862023915 0.0012540531
59079.2584380324 2.6559949162 0.0156290662 0.0866167798 0.0012468816
59079.2584496137 2.6610460688 0.0157618562 0.0862147499 0.001251639
59079.258461195 2.6749258768 0.0158248879 0.0851196147 0.0012406819
59079.2584727763 2.649066545 0.0155997249 0.0871712718 0.0012525079
59079.2584843576 2.6452274756 0.0155791565 0.0874800474 0.0012552872
59079.2584959389 2.6451272219 0.0155022455 0.0874881254 0.0012492055
59079.2585075201 2.6529619183 0.0155998367 0.0868590815 0.0012480312
59079.2585191014 2.6683074558 0.0158673894 0.0856400708 0.0012516205
59079.2585306827 2.6445285752 0.0154924851 0.0875363774 0.0012491075
59079.258542264 2.6337972924 0.0155085646 0.0884058661 0.0012628241
59079.2585538453 2.6446350553 0.0156738288 0.087527793 0.0012636047
59079.2585654266 2.6552880438 0.0156372162 0.0866731903 0.0012483443
59079.2585770078 2.674747917 0.0158482743 0.0851335676 0.0012427191
59079.2585885891 2.6547411113 0.0157164852 0.0867168623 0.0012553047
59079.2586001704 2.6513788007 0.0157442055 0.0869858236 0.0012614191
59079.2586117517 2.6476009548 0.0156648409 0.0872890201 0.001259435
59079.258623333 2.6564856353 0.015694047 0.0865776405 0.0012515
59079.2586349143 2.6473550779 0.0156017832 0.0873087899 0.0012546494
59079.2586464956 2.6545110755 0.0156837414 0.0867352371 0.0012529548
59079.2586580768 2.6343189293 0.0156790161 0.0883634021 0.0012760903
59079.2586696581 2.6499911022 0.0156267584 0.0870970728 0.0012536105
59079.2586812394 2.6647240041 0.0157291216 0.0859231912 0.0012448156
59079.2586928207 2.6437375195 0.0154687681 0.0876001787 0.0012481043
59079.258704402 2.6493681852 0.0155887499 0.0871470571 0.0012512791
59079.2587159833 2.6403363624 0.0155613248 0.0878750237 0.0012595116
59079.2587275645 2.6372939776 0.0155720354 0.0881216071 0.0012639152
59079.2587391458 2.650181036 0.0157823886 0.0870818377 0.001265874
59079.2587507271 2.6538341782 0.0156951574 0.0867893286 0.0012546488
59079.2587623084 2.6403218186 0.0155871594 0.0878762008 0.0012616196
59079.2587738897 2.6409495657 0.0155525636 0.0878254075 0.0012580918
59079.258785471 2.6379258303 0.0155182358 0.088070339 0.0012588158
59079.2587970523 2.6438820796 0.0156548804 0.087588516 0.0012629527
59079.2588086335 2.6628630222 0.0158582813 0.0860705922 0.0012571904
59079.2588202148 2.6538848464 0.015640388 0.0867852785 0.0012502122
59079.2588317961 2.6505201984 0.0155748535 0.0870546393 0.0012488378
59079.2588433774 2.6535482789 0.0155528529 0.0868121852 0.0012436006
59079.2588549587 2.6541685618 0.0155539079 0.0867626035 0.0012429746
59079.25886654 2.6502036329 0.0156328843 0.0870800254 0.0012538565
59079.2588781212 2.6532443172 0.0156152325 0.0868364925 0.001248938
59079.2589020949 2.63807205 0.0154695065 0.088058479 0.0012546939
59079.2589136762 2.6483604491 0.0156137716 0.087227981 0.0012544513
59079.2589252575 2.6547987478 0.0156450695 0.0867122591 0.0012495342
59079.2589368388 2.6463503668 0.0156248683 0.0873896205 0.0012576691
59079.2589484201 2.6533000012 0.0156470311 0.086832039 0.0012514172
59079.2589600013 2.6229509385 0.0153713497 0.0892934544 0.0012642175
59079.2589715826 2.6362058888 0.0155525997 0.0882099639 0.0012636034
59079.2589831639 2.6581056301 0.0157175774 0.0864485569 0.0012515077
59079.2589947452 2.6515113175 0.0156243261 0.0869752074 0.0012516616
59079.2590063265 2.6475397386 0.0155741603 0.0872939418 0.001252215
59079.2590179078 2.6470980676 0.0156369563 0.0873294596 0.0012577756
59079.259029489 2.6446449679 0.0156065567 0.0875269939 0.0012581698
59079.2590410703 2.6510018105 0.0157409508 0.0870160321 0.0012615963
59079.2590526516 2.6482802753 0.015538838 0.0872344224 0.0012485231
59079.2590642329 2.6359167263 0.0155720817 0.0882334599 0.0012655233
59079.2590758142 2.6376177229 0.0155643502 0.0880953349 0.0012629148
59079.2590873955 2.6296166229 0.0153479884 0.0887469325 0.0012545702
59079.2590989767 2.6606046742 0.0157050027 0.0862498067 0.0012476314
59079.259110558 2.6348174244 0.0154319989 0.088322841 0.0012554094
59079.2591221393 2.6579737191 0.0156954673 0.0864590606 0.001249899
59079.2591337206 2.661946076 0.0157363678 0.0861433128 0.0012485796
59079.2591453019 2.6155705813 0.0153542821 0.0899024997 0.001271427
59079.2591568832 2.6400012512 0.015594299 0.0879021504 0.0012625702
59079.2591684645 2.6454410936 0.0155201306 0.0874628375 0.0012502852
59079.2591800457 2.6282226125 0.0154489254 0.0888609506 0.0012644434
59079.259191627 2.6482890945 0.015642878 0.0872337138 0.0012568724
59079.2592032083 2.6286950358 0.015458555 0.088822294 0.0012646811
59079.2592147896 2.6377140718 0.0155235165 0.0880875176 0.0012594898
59079.2592263709 2.6603453125 0.0156582502 0.0862704126 0.0012442145
59079.2592379522 2.6511830822 0.0156322016 0.0870015054 0.0012526712
59079.2592495334 2.649158061 0.0155807 0.0871639244 0.001250875
59079.2592611147 2.6375968728 0.0156193941 0.0880970267 0.0012674055
59079.259272696 2.6214958681 0.0154274304 0.089413203 0.0012705314
59079.2592842773 2.6381759248 0.0155056337 0.0880500547 0.0012575038
59079.2592958586 2.6410040929 0.015532314 0.0878209969 0.0012563906
59079.2593074399 2.6325616539 0.0155627798 0.088506535 0.0012686817
59079.2593190212 2.6432001846 0.0155761874 0.0876435431 0.0012573936
59079.2593306024 2.6504283269 0.0155886351 0.0870620059 0.0012500487
59079.2593421837 2.6332047107 0.0155221598 0.0884541301 0.0012646211
59079.259353765 2.6376935879 0.0154822544 0.0880891795 0.0012561657
59079.2593653463 2.6482767776 0.0156706561 0.0872347034 0.0012591186
59079.2593769276 2.6497106599 0.0155665927 0.0871195726 0.0012491065
59079.2593885089 2.6217382552 0.0153373892 0.089393244 0.0012628341
59079.2594000901 2.6427687983 0.0155859006 0.0876783727 0.0012586777
59079.2594116714 2.6449997479 0.0154717093 0.0874983978 0.0012468912
59079.2594232527 2.6338824864 0.0153908034 0.0883989294 0.0012531367
59079.259434834 2.6468017236 0.0157571182 0.0873532989 0.0012677869
59079.2594464153 2.6438807659 0.0155495411 0.087588622 0.001254456
59079.2594579966 2.6323949021 0.0155468128 0.0885201292 0.0012675747
59079.2594695779 2.6224249536 0.0154547915 0.0893367231 0.0012716961
59079.2594811591 2.6379740364 0.015535537 0.0880664288 0.0012601633
59079.2594927404 2.6507233015 0.0155205714 0.087038356 0.0012442526
59079.2595043217 2.648651091 0.0155525301 0.087204634 0.0012491966
59079.259515903 2.6496308006 0.0155908691 0.0871259807 0.0012511465
59079.2595274843 2.6439727576 0.0154596129 0.0875812011 0.0012470954
59079.2595390656 2.6378159892 0.0155502255 0.0880792493 0.0012615384
59079.2595506468 2.6371929611 0.0154541515 0.0881298063 0.0012544638
59079.2595622281 2.6412155345 0.0155370493 0.0878038959 0.0012565289
59079.2595738094 2.6417574841 0.0155593741 0.0877600792 0.0012577065
59079.2595853907 2.6499834755 0.0155077886 0.0870976846 0.0012440752
59079.259596972 2.6579734606 0.0155288535 0.0864590812 0.0012366311
59079.2596085533 2.6463027329 0.0155831644 0.0873934546 0.0012543673
59079.2596201346 2.6408617984 0.0155174889 0.0878325073 0.001255356
59079.2596317158 2.635090996 0.0154714039 0.0883005892 0.0012582979
59079.2596432971 2.6353593055 0.0153717374 0.0882787709 0.0012498831
59079.2596548784 2.6373618065 0.0154660801 0.0881161021 0.0012552369
59079.2596664597 2.6194039465 0.015387298 0.0895856443 0.0012696703
59079.259678041 2.6396271229 0.0154440612 0.0879324454 0.0012508373
59079.2596896223 2.6406343022 0.0154132835 0.087850913 0.0012471871
59079.2597012035 2.6227529723 0.0153869727 0.0893097371 0.0012657332
59079.2597127848 2.641458872 0.0155956057 0.0877842193 0.0012609819
59079.2597243661 2.6381229491 0.0154898777 0.088054351 0.0012562873
59079.2597359474 2.6654093363 0.0157508282 0.0858689724 0.0012457469
59079.2597475287 2.6414852759 0.0155281711 0.0877820845 0.001255499
59079.25975911 2.6482212698 0.0155887039 0.0872391634 0.0012525979
59079.2597706912 2.6494275017 0.0155368047 0.0871422962 0.0012470414
59079.2597822725 2.6294126864 0.0153709721 0.0887636036 0.001256685
59079.2597938538 2.6442073293 0.0155544628 0.0875622814 0.0012544757
59079.2598054351 2.6289416666 0.0153433259 0.0888021199 0.001254969
59079.2598170164 2.6320174453 0.0155019437 0.0885509086 0.0012643559
59079.2598285977 2.6358948422 0.015464321 0.0882352383 0.0012567911
59079.259840179 2.6350227341 0.0154568749 0.088306141 0.0012571953
59079.2598517602 2.6509991298 0.0156944776 0.087016247 0.0012578747
59079.2598633415 2.6338970115 0.0154620913 0.0883977468 0.0012589242
59079.2598749228 2.6320967321 0.0154534176 0.0885444424 0.001260306
59079.2598865041 2.6292712737 0.0153912981 0.0887751655 0.0012585107
59079.2598980854 2.6408926128 0.0153686247 0.0878300146 0.0012432776
59079.2599096667 2.662906483 0.0158107776 0.086067147 0.0012533743
59079.259921248 2.6270619023 0.01536667 0.0889559985 0.0012590563
59079.2599328292 2.6238072649 0.015245875 0.089223056 0.0012529092
59079.2599444105 2.6255418294 0.0153252287 0.0890806276 0.0012574201
59079.2599559918 2.6318987053 0.0154537259 0.0885605934 0.0012605611
59079.2599675731 2.6425105803 0.0154534778 0.0876992275 0.0012482804
59079.2599791544 2.6555266982 0.0155525824 0.0866541408 0.001241315
59079.2599907357 2.6500048991 0.0155254395 0.087095966 0.0012454667
59079.2600023169 2.6241216841 0.0153267108 0.0891972215 0.0012591876
59079.2600138982 2.6492295056 0.0154900638 0.087158189 0.0012435165
59079.2600254795 2.6405265161 0.0155309471 0.0878596348 0.0012568328
59079.2600370608 2.6397297333 0.0154557636 0.0879241355 0.0012516668
59079.2600486421 2.6424501558 0.0154767631 0.0877041084 0.0012502309
59079.2600726042 2.6366961171 0.0154422404 0.0881701446 0.0012540707
59079.2600841855 2.6416506074 0.0154415769 0.0877687184 0.0012483075
59079.2600957667 2.6293244276 0.015354784 0.0887708195 0.0012554635
59079.260107348 2.6510645383 0.0155951137 0.087011005 0.0012498356
59079.2601189293 2.641490705 0.0155097033 0.0877816456 0.0012539995
59079.2601305106 2.6193320144 0.0152991692 0.0895915797 0.001262482
59079.2601420919 2.6385036214 0.0154359846 0.0880234835 0.0012514775
59079.2601536732 2.6457100279 0.0154908627 0.0874411758 0.0012476184
59079.2601652544 2.6420165113 0.015575715 0.0877391445 0.001258727
59079.2601768357 2.6569943066 0.0156575694 0.0865370881 0.0012480063
59079.260188417 2.6358706117 0.0152890121 0.0882372075 0.0012425714
59079.2601999983 2.6250967734 0.0153644361 0.0891171503 0.0012611539
59079.2602115796 2.6420571917 0.0154573451 0.0877358571 0.0012491143
59079.2602231609 2.6300407885 0.0153773964 0.0887122684 0.0012564831
59079.2602347421 2.6422703906 0.015507347 0.0877186307 0.0012529089
59079.2602463234 2.6485451098 0.0156238225 0.0872131466 0.0012550453
59079.2602579047 2.6431946477 0.0156574921 0.0876439901 0.0012639634
59079.260269486 2.647953074 0.0155979265 0.0872607156 0.0012536485
59079.2602810673 2.6261386549 0.0153978484 0.0890316738 0.0012626842
59079.2602926486 2.6540360187 0.0156319287 0.0867731958 0.0012493621
59079.2603042299 2.6360436279 0.0153958336 0.0882231477 0.0012510536
59079.2603158111 2.6362644529 0.015548311 0.0882052061 0.0012631869
59079.2603273924 2.6335960352 0.0153805378 0.0884222549 0.0012526313
59079.2603389737 2.6458491459 0.015609281 0.0874299725 0.0012569946
59079.260350555 2.633466078 0.0154715116 0.0884328392 0.0012601913
59079.2603621363 2.6569235843 0.0156825257 0.0865427251 0.0012500769
59079.2603737176 2.6372750668 0.0154294414 0.088123142 0.0012523633
59079.2603852988 2.6404610615 0.0156666212 0.0878649316 0.0012678885
59079.2603968801 2.6475855741 0.0156514757 0.0872902566 0.0012583783
59079.2604084614 2.6262782185 0.0153326148 0.0890202301 0.0012571732
59079.2604200427 2.6444066318 0.0155934613 0.0875462095 0.0012573901
59079.260431624 2.6292376275 0.0155011347 0.0887779166 0.001267531
59079.2604432053 2.654167611 0.0156245761 0.0867626794 0.0012486231
59079.2604547866 2.6481976056 0.0156112075 0.0872410648 0.0012544334
59079.2604663678 2.6700603991 0.0158239381 0.0855019147 0.0012461794
59079.2604779491 2.6464279628 0.015548033 0.0873833751 0.001251395
59079.2604895304 2.6642494955 0.0156920666 0.0859607511 0.0012424259
59079.2605011117 2.6468821855 0.0155989852 0.0873468255 0.0012549708
59079.260512693 2.6242484931 0.0153507133 0.0891868043 0.0012610123
59079.2605242743 2.6376395556 0.0156291513 0.0880935634 0.0012681474
59079.2605358555 2.6303462116 0.0154298581 0.0886873167 0.0012604151
59079.2605474368 2.6322087675 0.0154086307 0.0885353061 0.0012565237
59079.2605590181 2.6408050179 0.0154654428 0.0878371008 0.0012512109
59079.2605705994 2.6329146036 0.0154711191 0.0884777681 0.0012607996
59079.2605821807 2.6307125886 0.0154873798 0.0886573946 0.0012646871
59079.260593762 2.6425480725 0.0155123705 0.0876961992 0.0012529943
59079.2606053433 2.6295901113 0.0155084912 0.0887490996 0.0012677209
59079.2606169245 2.649827171 0.0157668207 0.0871102242 0.0012650376
59079.2606285058 2.6460724552 0.0155734447 0.0874119921 0.0012538508
59079.2606400871 2.6328717735 0.0154250149 0.0884812584 0.001257092
59079.2606516684 2.6245164266 0.0152990549 0.0891647979 0.0012564586
59079.2606632497 2.6393709493 0.0154675714 0.087953195 0.001253037
59079.260674831 2.6392497481 0.0153866556 0.0879630138 0.0012466212
59079.2606864122 2.6629984386 0.0158248929 0.0860598579 0.0012543871
59079.2606979935 2.6296056599 0.0154023765 0.0887478286 0.0012590287
59079.2607095748 2.6337438308 0.0154501252 0.0884102193 0.0012581274
59079.2607211561 2.6510103093 0.0154714909 0.087015351 0.0012399901
59079.2607327374 2.6325379825 0.0153319591 0.0885084646 0.0012498924
59079.2607443187 2.6255496033 0.0153887055 0.0890799898 0.0012626193
59079.2607559 2.6434816337 0.01554121 0.0876208267 0.0012542449
59079.2607674812 2.6352413748 0.0154115761 0.0882883601 0.0012532585
59079.2607790625 2.6244014652 0.0152638622 0.0891742394 0.0012537011
59079.2607906438 2.637809449 0.0154403588 0.0880797798 0.0012526328
59079.2608022251 2.6550237304 0.0157469544 0.0866942927 0.001257411
59079.2608138064 2.6260071857 0.0153681438 0.089042455 0.0012604009
59079.2608253877 2.6509378961 0.0155941978 0.0870211547 0.001249908
59079.2608369689 2.6479001537 0.0154626155 0.087264969 0.0012428338
59079.2608485502 2.6359898395 0.0154637722 0.0882275185 0.0012566365
59079.2608601315 2.6419122765 0.0155132649 0.0877475682 0.0012538006
59079.2608717128 2.6278507174 0.0153696356 0.0888913932 0.0012583848
59079.2608832941 2.6587738246 0.0157231702 0.0863953702 0.0012511828
59079.2608948754 2.645467822 0.0155683996 0.0874606843 0.0012541428
59079.2609064567 2.646347345 0.0155980468 0.0873898637 0.0012555137
59079.2609180379 2.6411529241 0.015516255 0.0878089594 0.0012549196
59079.2609296192 2.6528021351 0.0154928004 0.0868718651 0.0012396504
59079.2609412005 2.6427573004 0.0156072155 0.0876793012 0.0012604124
59079.2609527818 2.6355797332 0.0155249377 0.0882608502 0.0012620836
59079.2609643631 2.6343064932 0.0154733935 0.0883644142 0.0012593694
59079.2609759444 2.644885791 0.015547134 0.087507582 0.0012531013
59079.2609875256 2.6225742996 0.0153237307 0.0893244355 0.0012607383
59079.2609991069 2.6509723085 0.0155401756 0.0870183966 0.0012455385
59079.2610106882 2.6450327031 0.015487568 0.087495742 0.0012481314
59079.2610222695 2.6453156226 0.0155388649 0.0874729455 0.0012519391
59079.2610338508 2.6348010584 0.0153926345 0.0883241724 0.0012522259
59079.2610454321 2.6484586815 0.0155135441 0.0872200894 0.001246286
59079.2610570134 2.6517003605 0.015549786 0.086960065 0.0012454733
